Sale_Period,Country,Store_ID,category_name,Sales,% of Store Sales
2020 Q2,South Korea,ST-71,Subscription Service,236105,0.063025788
2020 Q2,South Korea,ST-71,Tablet,447779,0.119529973
2020 Q2,South Korea,ST-71,Wearable,379850,0.101397029
2020 Q2,Spain,ST-21,Accessories,627754,0.150074325
2020 Q2,Spain,ST-21,Audio,479111,0.114538912
2020 Q2,Spain,ST-21,Desktop,301337,0.072039281
2020 Q2,Spain,ST-21,Laptop,599556,0.143333156
2020 Q2,Spain,ST-21,Smart Speaker,67370,0.016105843
2020 Q2,Spain,ST-21,Smartphone,626643,0.149808724
2020 Q2,Spain,ST-21,Streaming Device,127036,0.030369925
2020 Q2,Spain,ST-21,Subscription Service,228526,0.054632683
2020 Q2,Spain,ST-21,Tablet,659549,0.157675413
2020 Q2,Spain,ST-21,Wearable,466072,0.111421737
2020 Q2,Taiwan,ST-39,Accessories,602492,0.149198897
2020 Q2,Taiwan,ST-39,Audio,362256,0.08970774
2020 Q2,Taiwan,ST-39,Desktop,347254,0.0859927
2020 Q2,Taiwan,ST-39,Laptop,414056,0.102535301
2020 Q2,Taiwan,ST-39,Smart Speaker,55626,0.013775017
2020 Q2,Taiwan,ST-39,Smartphone,588054,0.145623523
2020 Q2,Taiwan,ST-39,Streaming Device,202607,0.05017285
2020 Q2,Taiwan,ST-39,Subscription Service,245665,0.060835574
2020 Q2,Taiwan,ST-39,Tablet,692690,0.171535197
2020 Q2,Taiwan,ST-39,Wearable,527480,0.130623202
2020 Q2,Thailand,ST-41,Accessories,565869,0.139750658
2020 Q2,Thailand,ST-41,Audio,596668,0.147356977
2020 Q2,Thailand,ST-41,Desktop,342843,0.084670718
2020 Q2,Thailand,ST-41,Laptop,385561,0.095220631
2020 Q2,Thailand,ST-41,Smart Speaker,83558,0.020636023
2020 Q2,Thailand,ST-41,Smartphone,495874,0.122464241
2020 Q2,Thailand,ST-41,Streaming Device,153875,0.038001962
2020 Q2,Thailand,ST-41,Subscription Service,224654,0.055482001
2020 Q2,Thailand,ST-41,Tablet,698927,0.17261152
2020 Q2,Thailand,ST-41,Wearable,501304,0.123805269
2020 Q2,Thailand,ST-65,Accessories,569983,0.139758784
2020 Q2,Thailand,ST-65,Audio,642423,0.157520939
2020 Q2,Thailand,ST-65,Desktop,369823,0.09067992
2020 Q2,Thailand,ST-65,Laptop,484023,0.11868155
2020 Q2,Thailand,ST-65,Smart Speaker,59804,0.014663831
2020 Q2,Thailand,ST-65,Smartphone,560806,0.1375086
2020 Q2,Thailand,ST-65,Streaming Device,115695,0.028368201
2020 Q2,Thailand,ST-65,Subscription Service,221458,0.054301095
2020 Q2,Thailand,ST-65,Tablet,705135,0.172897806
2020 Q2,Thailand,ST-65,Wearable,349184,0.085619275
2020 Q2,Thailand,ST-74,Accessories,522853,0.129933842
2020 Q2,Thailand,ST-74,Audio,554668,0.137840166
2020 Q2,Thailand,ST-74,Desktop,367045,0.091214102
2020 Q2,Thailand,ST-74,Laptop,631997,0.157057143
2020 Q2,Thailand,ST-74,Smart Speaker,79932,0.019863847
2020 Q2,Thailand,ST-74,Smartphone,609422,0.151447045
2020 Q2,Thailand,ST-74,Streaming Device,110492,0.027458291
2020 Q2,Thailand,ST-74,Subscription Service,178434,0.044342511
2020 Q2,Thailand,ST-74,Tablet,521587,0.129619229
2020 Q2,Thailand,ST-74,Wearable,447564,0.111223824
2020 Q2,UAE,ST-30,Accessories,737903,0.173329656
2020 Q2,UAE,ST-30,Audio,489166,0.114902602
2020 Q2,UAE,ST-30,Desktop,360537,0.084688305
2020 Q2,UAE,ST-30,Laptop,515239,0.121027017
2020 Q2,UAE,ST-30,Smart Speaker,50720,0.01191387
2020 Q2,UAE,ST-30,Smartphone,690377,0.162166041
2020 Q2,UAE,ST-30,Streaming Device,94112,0.022106429
2020 Q2,UAE,ST-30,Subscription Service,223695,0.052544816
2020 Q2,UAE,ST-30,Tablet,620678,0.145794101
2020 Q2,UAE,ST-30,Wearable,474796,0.111527162
2020 Q2,UAE,ST-57,Accessories,566580,0.15395589
2020 Q2,UAE,ST-57,Audio,570454,0.155008566
2020 Q2,UAE,ST-57,Desktop,276921,0.075247307
2020 Q2,UAE,ST-57,Laptop,342387,0.09303628
2020 Q2,UAE,ST-57,Smart Speaker,105972,0.028795605
2020 Q2,UAE,ST-57,Smartphone,500892,0.136106594
2020 Q2,UAE,ST-57,Streaming Device,117310,0.031876461
2020 Q2,UAE,ST-57,Subscription Service,215533,0.058566442
2020 Q2,UAE,ST-57,Tablet,613976,0.166834731
2020 Q2,UAE,ST-57,Wearable,370120,0.100572124
2020 Q2,UAE,ST-58,Accessories,556795,0.133923535
2020 Q2,UAE,ST-58,Audio,525526,0.126402536
2020 Q2,UAE,ST-58,Desktop,299412,0.072016296
2020 Q2,UAE,ST-58,Laptop,490647,0.118013238
2020 Q2,UAE,ST-58,Smart Speaker,65676,0.015796769
2020 Q2,UAE,ST-58,Smartphone,567107,0.136403837
2020 Q2,UAE,ST-58,Streaming Device,98596,0.023714877
2020 Q2,UAE,ST-58,Subscription Service,349700,0.084111855
2020 Q2,UAE,ST-58,Tablet,624862,0.150295402
2020 Q2,UAE,ST-58,Wearable,579238,0.139321655
2020 Q2,UAE,ST-59,Accessories,656867,0.159257434
2020 Q2,UAE,ST-59,Audio,597793,0.14493494
2020 Q2,UAE,ST-59,Desktop,360319,0.087359358
2020 Q2,UAE,ST-59,Laptop,596236,0.144557445
2020 Q2,UAE,ST-59,Smart Speaker,66228,0.016056982
2020 Q2,UAE,ST-59,Smartphone,501267,0.121532207
2020 Q2,UAE,ST-59,Streaming Device,150745,0.036548132
2020 Q2,UAE,ST-59,Subscription Service,303501,0.073583831
2020 Q2,UAE,ST-59,Tablet,499462,0.121094584
2020 Q2,UAE,ST-59,Wearable,392143,0.095075088
2020 Q2,UAE,ST-69,Accessories,610153,0.147222239
2020 Q2,UAE,ST-69,Audio,452976,0.109297407
2020 Q2,UAE,ST-69,Desktop,387807,0.093572948
2020 Q2,UAE,ST-69,Laptop,461552,0.111366688
2020 Q2,UAE,ST-69,Smart Speaker,83036,0.020035542
2020 Q2,UAE,ST-69,Smartphone,609902,0.147161676
2020 Q2,UAE,ST-69,Streaming Device,141609,0.034168469
2020 Q2,UAE,ST-69,Subscription Service,302612,0.073016467
2020 Q2,UAE,ST-69,Tablet,716102,0.172786399
2020 Q2,UAE,ST-69,Wearable,378686,0.091372165
2020 Q2,United Kingdom,ST-16,Accessories,705393,0.176193068
2020 Q2,United Kingdom,ST-16,Audio,474461,0.118510872
2020 Q2,United Kingdom,ST-16,Desktop,296043,0.073945622
2020 Q2,United Kingdom,ST-16,Laptop,479822,0.119849942
2020 Q2,United Kingdom,ST-16,Smart Speaker,42936,0.010724554
2020 Q2,United Kingdom,ST-16,Smartphone,557189,0.139174672
2020 Q2,United Kingdom,ST-16,Streaming Device,142302,0.035544194
2020 Q2,United Kingdom,ST-16,Subscription Service,241211,0.060249685
2020 Q2,United Kingdom,ST-16,Tablet,623417,0.155717102
2020 Q2,United Kingdom,ST-16,Wearable,440749,0.110090288
2020 Q2,United Kingdom,ST-17,Accessories,680858,0.160824215
2020 Q2,United Kingdom,ST-17,Audio,550553,0.130045111
2020 Q2,United Kingdom,ST-17,Desktop,346392,0.081820617
2020 Q2,United Kingdom,ST-17,Laptop,495217,0.116974296
2020 Q2,United Kingdom,ST-17,Smart Speaker,98504,0.023267449
2020 Q2,United Kingdom,ST-17,Smartphone,570742,0.134813918
2020 Q2,United Kingdom,ST-17,Streaming Device,156255,0.036908706
2020 Q2,United Kingdom,ST-17,Subscription Service,271189,0.064057055
2020 Q2,United Kingdom,ST-17,Tablet,527951,0.124706334
2020 Q2,United Kingdom,ST-17,Wearable,535893,0.126582299
2020 Q2,United Kingdom,ST-28,Accessories,527867,0.139211123
2020 Q2,United Kingdom,ST-28,Audio,388260,0.102393426
2020 Q2,United Kingdom,ST-28,Desktop,306772,0.080903096
2020 Q2,United Kingdom,ST-28,Laptop,510748,0.134696434
2020 Q2,United Kingdom,ST-28,Smart Speaker,6798,0.001792795
2020 Q2,United Kingdom,ST-28,Smartphone,572147,0.150888815
2020 Q2,United Kingdom,ST-28,Streaming Device,139553,0.036803456
2020 Q2,United Kingdom,ST-28,Subscription Service,184500,0.048657052
2020 Q2,United Kingdom,ST-28,Tablet,713652,0.18820706
2020 Q2,United Kingdom,ST-28,Wearable,441548,0.116446743
2020 Q2,United Kingdom,ST-73,Accessories,654374,0.157230651
2020 Q2,United Kingdom,ST-73,Audio,543059,0.13048428
2020 Q2,United Kingdom,ST-73,Desktop,343185,0.082459268
2020 Q2,United Kingdom,ST-73,Laptop,467318,0.112285502
2020 Q2,United Kingdom,ST-73,Smart Speaker,70582,0.016959191
2020 Q2,United Kingdom,ST-73,Smartphone,547454,0.131540294
2020 Q2,United Kingdom,ST-73,Streaming Device,108179,0.025992864
2020 Q2,United Kingdom,ST-73,Subscription Service,237529,0.057072621
2020 Q2,United Kingdom,ST-73,Tablet,733187,0.176167557
2020 Q2,United Kingdom,ST-73,Wearable,457006,0.109807772
2020 Q2,United States,ST-1,Accessories,663298,0.150337211
2020 Q2,United States,ST-1,Audio,463506,0.105054138
2020 Q2,United States,ST-1,Desktop,361988,0.082044973
2020 Q2,United States,ST-1,Laptop,656647,0.148829755
2020 Q2,United States,ST-1,Smart Speaker,57932,0.013130351
2020 Q2,United States,ST-1,Smartphone,719124,0.162990235
2020 Q2,United States,ST-1,Streaming Device,152434,0.034549332
2020 Q2,United States,ST-1,Subscription Service,258151,0.058510204
2020 Q2,United States,ST-1,Tablet,618833,0.140259171
2020 Q2,United States,ST-1,Wearable,460155,0.10429463
2020 Q2,United States,ST-10,Accessories,570324,0.144071382
2020 Q2,United States,ST-10,Audio,526070,0.132892237
2020 Q2,United States,ST-10,Desktop,289222,0.073061301
2020 Q2,United States,ST-10,Laptop,504297,0.127392089
2020 Q2,United States,ST-10,Smart Speaker,67134,0.016958936
2020 Q2,United States,ST-10,Smartphone,456790,0.115391193
2020 Q2,United States,ST-10,Streaming Device,133271,0.033666017
2020 Q2,United States,ST-10,Subscription Service,298824,0.075486893
2020 Q2,United States,ST-10,Tablet,664199,0.167785449
2020 Q2,United States,ST-10,Wearable,448490,0.113294503
2020 Q2,United States,ST-11,Accessories,548982,0.138519988
2020 Q2,United States,ST-11,Audio,453368,0.114394515
2020 Q2,United States,ST-11,Desktop,354787,0.089520405
2020 Q2,United States,ST-11,Laptop,525183,0.132514987
2020 Q2,United States,ST-11,Smart Speaker,53912,0.013603159
2020 Q2,United States,ST-11,Smartphone,792378,0.199934043
2020 Q2,United States,ST-11,Streaming Device,132094,0.033330162
2020 Q2,United States,ST-11,Subscription Service,224689,0.056693876
2020 Q2,United States,ST-11,Tablet,476420,0.120211032
2020 Q2,United States,ST-11,Wearable,401384,0.101277832
2020 Q2,United States,ST-12,Accessories,658422,0.171854539
2020 Q2,United States,ST-12,Audio,519011,0.135466914
2020 Q2,United States,ST-12,Desktop,377055,0.098415018
2020 Q2,United States,ST-12,Laptop,484161,0.126370725
2020 Q2,United States,ST-12,Smart Speaker,39340,0.010268122
2020 Q2,United States,ST-12,Smartphone,478473,0.124886102
2020 Q2,United States,ST-12,Streaming Device,103839,0.027102988
2020 Q2,United States,ST-12,Subscription Service,235289,0.061412715
2020 Q2,United States,ST-12,Tablet,510003,0.133115738
2020 Q2,United States,ST-12,Wearable,425682,0.111107138
2020 Q2,United States,ST-13,Accessories,551835,0.139491906
2020 Q2,United States,ST-13,Audio,469602,0.118705189
2020 Q2,United States,ST-13,Desktop,321072,0.08116003
2020 Q2,United States,ST-13,Laptop,482451,0.121953137
2020 Q2,United States,ST-13,Smart Speaker,89440,0.02260849
2020 Q2,United States,ST-13,Smartphone,598122,0.151192254
2020 Q2,United States,ST-13,Streaming Device,132117,0.033396309
2020 Q2,United States,ST-13,Subscription Service,249090,0.062964543
2020 Q2,United States,ST-13,Tablet,633750,0.160198239
2020 Q2,United States,ST-13,Wearable,428557,0.108329904
2020 Q2,United States,ST-14,Accessories,714461,0.175768287
2020 Q2,United States,ST-14,Audio,621928,0.15300376
2020 Q2,United States,ST-14,Desktop,372904,0.091740063
2020 Q2,United States,ST-14,Laptop,395041,0.097186102
2020 Q2,United States,ST-14,Smart Speaker,44582,0.010967851
2020 Q2,United States,ST-14,Smartphone,557820,0.137232215
2020 Q2,United States,ST-14,Streaming Device,104101,0.025610431
2020 Q2,United States,ST-14,Subscription Service,232626,0.057229539
2020 Q2,United States,ST-14,Tablet,608286,0.14964762
2020 Q2,United States,ST-14,Wearable,413040,0.101614131
2020 Q2,United States,ST-15,Accessories,586425,0.137441223
2020 Q2,United States,ST-15,Audio,622840,0.145975856
2020 Q2,United States,ST-15,Desktop,367456,0.086121161
2020 Q2,United States,ST-15,Laptop,611752,0.143377146
2020 Q2,United States,ST-15,Smart Speaker,61666,0.014452744
2020 Q2,United States,ST-15,Smartphone,626332,0.14679428
2020 Q2,United States,ST-15,Streaming Device,114669,0.026875129
2020 Q2,United States,ST-15,Subscription Service,247327,0.057966364
2020 Q2,United States,ST-15,Tablet,669347,0.156875764
2020 Q2,United States,ST-15,Wearable,358919,0.084120333
2020 Q2,United States,ST-2,Accessories,622810,0.156969479
2020 Q2,United States,ST-2,Audio,555917,0.140110149
2020 Q2,United States,ST-2,Desktop,493111,0.124280883
2020 Q2,United States,ST-2,Laptop,461252,0.116251323
2020 Q2,United States,ST-2,Smart Speaker,90662,0.022849933
2020 Q2,United States,ST-2,Smartphone,434303,0.10945925
2020 Q2,United States,ST-2,Streaming Device,154161,0.038853859
2020 Q2,United States,ST-2,Subscription Service,236563,0.059621989
2020 Q2,United States,ST-2,Tablet,543106,0.136881338
2020 Q2,United States,ST-2,Wearable,375829,0.094721797
2020 Q2,United States,ST-3,Accessories,549388,0.13761373
2020 Q2,United States,ST-3,Audio,476915,0.119460294
2020 Q2,United States,ST-3,Desktop,399181,0.099989054
2020 Q2,United States,ST-3,Laptop,484825,0.121441634
2020 Q2,United States,ST-3,Smart Speaker,81400,0.02038952
2020 Q2,United States,ST-3,Smartphone,642446,0.16092341
2020 Q2,United States,ST-3,Streaming Device,141293,0.035391848
2020 Q2,United States,ST-3,Subscription Service,267572,0.067022907
2020 Q2,United States,ST-3,Tablet,495371,0.124083254
2020 Q2,United States,ST-3,Wearable,453856,0.113684349
2020 Q2,United States,ST-4,Accessories,698727,0.174996481
2020 Q2,United States,ST-4,Audio,621480,0.155649936
2020 Q2,United States,ST-4,Desktop,329024,0.082404204
2020 Q2,United States,ST-4,Laptop,398962,0.099920206
2020 Q2,United States,ST-4,Smart Speaker,58858,0.014741012
2020 Q2,United States,ST-4,Smartphone,437727,0.109628918
2020 Q2,United States,ST-4,Streaming Device,122023,0.030560713
2020 Q2,United States,ST-4,Subscription Service,229704,0.057529467
2020 Q2,United States,ST-4,Tablet,622266,0.15584679
2020 Q2,United States,ST-4,Wearable,474035,0.118722272
2020 Q2,United States,ST-5,Accessories,498004,0.128929069
2020 Q2,United States,ST-5,Audio,573050,0.14835785
2020 Q2,United States,ST-5,Desktop,287699,0.074482864
2020 Q2,United States,ST-5,Laptop,462057,0.119622691
2020 Q2,United States,ST-5,Smart Speaker,47596,0.012322206
2020 Q2,United States,ST-5,Smartphone,482433,0.124897867
2020 Q2,United States,ST-5,Streaming Device,132323,0.034257318
2020 Q2,United States,ST-5,Subscription Service,306300,0.079298507
2020 Q2,United States,ST-5,Tablet,652185,0.16884524
2020 Q2,United States,ST-5,Wearable,420973,0.108986387
2020 Q2,United States,ST-6,Accessories,555062,0.14054768
2020 Q2,United States,ST-6,Audio,390804,0.098955784
2020 Q2,United States,ST-6,Desktop,415438,0.105193378
2020 Q2,United States,ST-6,Laptop,522327,0.132258825
2020 Q2,United States,ST-6,Smart Speaker,68710,0.017398112
2020 Q2,United States,ST-6,Smartphone,594890,0.150632558
2020 Q2,United States,ST-6,Streaming Device,129423,0.032771298
2020 Q2,United States,ST-6,Subscription Service,308972,0.07823504
2020 Q2,United States,ST-6,Tablet,634174,0.160579691
2020 Q2,United States,ST-6,Wearable,329479,0.083427633
2020 Q2,United States,ST-7,Accessories,554471,0.135382613
2020 Q2,United States,ST-7,Audio,626251,0.152908803
2020 Q2,United States,ST-7,Desktop,336365,0.082128682
2020 Q2,United States,ST-7,Laptop,465309,0.113612341
2020 Q2,United States,ST-7,Smart Speaker,70484,0.017209751
2020 Q2,United States,ST-7,Smartphone,548285,0.133872206
2020 Q2,United States,ST-7,Streaming Device,106748,0.026064164
2020 Q2,United States,ST-7,Subscription Service,289871,0.070776458
2020 Q2,United States,ST-7,Tablet,649769,0.158651084
2020 Q2,United States,ST-7,Wearable,448032,0.109393896
2020 Q2,United States,ST-8,Accessories,722359,0.178094864
2020 Q2,United States,ST-8,Audio,539780,0.133080706
2020 Q2,United States,ST-8,Desktop,446585,0.110103833
2020 Q2,United States,ST-8,Laptop,325483,0.080246596
2020 Q2,United States,ST-8,Smart Speaker,96524,0.023797625
2020 Q2,United States,ST-8,Smartphone,619404,0.1527117
2020 Q2,United States,ST-8,Streaming Device,112673,0.0277791
2020 Q2,United States,ST-8,Subscription Service,224519,0.055354305
2020 Q2,United States,ST-8,Tablet,575862,0.141976586
2020 Q2,United States,ST-8,Wearable,392846,0.096854687
2020 Q2,United States,ST-9,Accessories,649224,0.165410929
2020 Q2,United States,ST-9,Audio,580319,0.147855139
2020 Q2,United States,ST-9,Desktop,235464,0.059992112
2020 Q2,United States,ST-9,Laptop,487005,0.124080362
2020 Q2,United States,ST-9,Smart Speaker,89844,0.022890681
2020 Q2,United States,ST-9,Smartphone,635075,0.161806011
2020 Q2,United States,ST-9,Streaming Device,74062,0.018869703
2020 Q2,United States,ST-9,Subscription Service,192644,0.049082324
2020 Q2,United States,ST-9,Tablet,524145,0.133542985
2020 Q2,United States,ST-9,Wearable,457134,0.116469754
2020 Q3,Australia,ST-51,Accessories,629739,0.14641368
2020 Q3,Australia,ST-51,Audio,535463,0.124494605
2020 Q3,Australia,ST-51,Desktop,349297,0.081211199
2020 Q3,Australia,ST-51,Laptop,621506,0.144499516
2020 Q3,Australia,ST-51,Smart Speaker,82110,0.019090492
2020 Q3,Australia,ST-51,Smartphone,628905,0.146219776
2020 Q3,Australia,ST-51,Streaming Device,125663,0.02921652
2020 Q3,Australia,ST-51,Subscription Service,318009,0.073936771
2020 Q3,Australia,ST-51,Tablet,536805,0.124806619
2020 Q3,Australia,ST-51,Wearable,473597,0.110110823
2020 Q3,Australia,ST-52,Accessories,718241,0.161962425
2020 Q3,Australia,ST-52,Audio,659614,0.148742112
2020 Q3,Australia,ST-52,Desktop,347736,0.078414022
2020 Q3,Australia,ST-52,Laptop,489132,0.110298639
2020 Q3,Australia,ST-52,Smart Speaker,67124,0.015136376
2020 Q3,Australia,ST-52,Smartphone,728234,0.164215834
2020 Q3,Australia,ST-52,Streaming Device,146387,0.033010081
2020 Q3,Australia,ST-52,Subscription Service,218976,0.049378807
2020 Q3,Australia,ST-52,Tablet,641305,0.144613456
2020 Q3,Australia,ST-52,Wearable,417866,0.094228248
2020 Q3,Australia,ST-53,Accessories,640350,0.160269967
2020 Q3,Australia,ST-53,Audio,393356,0.098451087
2020 Q3,Australia,ST-53,Desktop,353348,0.088437686
2020 Q3,Australia,ST-53,Laptop,529167,0.132442536
2020 Q3,Australia,ST-53,Smart Speaker,51626,0.012921211
2020 Q3,Australia,ST-53,Smartphone,547216,0.136959929
2020 Q3,Australia,ST-53,Streaming Device,160803,0.040246571
2020 Q3,Australia,ST-53,Subscription Service,188904,0.047279828
2020 Q3,Australia,ST-53,Tablet,617603,0.154576736
2020 Q3,Australia,ST-53,Wearable,513073,0.12841445
2020 Q3,Australia,ST-54,Accessories,579697,0.132526041
2020 Q3,Australia,ST-54,Audio,523487,0.119675727
2020 Q3,Australia,ST-54,Desktop,390089,0.089179262
2020 Q3,Australia,ST-54,Laptop,440233,0.100642813
2020 Q3,Australia,ST-54,Smart Speaker,52464,0.011993932
2020 Q3,Australia,ST-54,Smartphone,687595,0.157192884
2020 Q3,Australia,ST-54,Streaming Device,139271,0.031839106
2020 Q3,Australia,ST-54,Subscription Service,235760,0.053897708
2020 Q3,Australia,ST-54,Tablet,781414,0.17864109
2020 Q3,Australia,ST-54,Wearable,544202,0.124411437
2020 Q3,Australia,ST-55,Accessories,597862,0.144246378
2020 Q3,Australia,ST-55,Audio,601595,0.14514704
2020 Q3,Australia,ST-55,Desktop,457611,0.110407969
2020 Q3,Australia,ST-55,Laptop,408149,0.098474255
2020 Q3,Australia,ST-55,Smart Speaker,48276,0.011647568
2020 Q3,Australia,ST-55,Smartphone,560459,0.135222142
2020 Q3,Australia,ST-55,Streaming Device,125455,0.030268573
2020 Q3,Australia,ST-55,Subscription Service,207029,0.049949961
2020 Q3,Australia,ST-55,Tablet,565513,0.136441523
2020 Q3,Australia,ST-55,Wearable,572779,0.138194593
2020 Q3,Australia,ST-56,Accessories,682003,0.166806528
2020 Q3,Australia,ST-56,Audio,518724,0.126871215
2020 Q3,Australia,ST-56,Desktop,409544,0.100167613
2020 Q3,Australia,ST-56,Laptop,501374,0.122627695
2020 Q3,Australia,ST-56,Smart Speaker,54710,0.013381151
2020 Q3,Australia,ST-56,Smartphone,692092,0.169274128
2020 Q3,Australia,ST-56,Streaming Device,113417,0.027739901
2020 Q3,Australia,ST-56,Subscription Service,195060,0.047708414
2020 Q3,Australia,ST-56,Tablet,528686,0.129307754
2020 Q3,Australia,ST-56,Wearable,392977,0.096115602
2020 Q3,Australia,ST-67,Accessories,591971,0.138605583
2020 Q3,Australia,ST-67,Audio,507608,0.118852617
2020 Q3,Australia,ST-67,Desktop,437366,0.102405978
2020 Q3,Australia,ST-67,Laptop,505822,0.118434439
2020 Q3,Australia,ST-67,Smart Speaker,96090,0.022498755
2020 Q3,Australia,ST-67,Smartphone,567622,0.132904447
2020 Q3,Australia,ST-67,Streaming Device,183585,0.042985055
2020 Q3,Australia,ST-67,Subscription Service,289267,0.067729705
2020 Q3,Australia,ST-67,Tablet,612384,0.143385134
2020 Q3,Australia,ST-67,Wearable,479188,0.112198287
2020 Q3,Austria,ST-20,Accessories,814758,0.188940958
2020 Q3,Austria,ST-20,Audio,553694,0.128400672
2020 Q3,Austria,ST-20,Desktop,373695,0.086659218
2020 Q3,Austria,ST-20,Laptop,495526,0.114911614
2020 Q3,Austria,ST-20,Smart Speaker,41626,0.009652997
2020 Q3,Austria,ST-20,Smartphone,431439,0.100049951
2020 Q3,Austria,ST-20,Streaming Device,120345,0.027907795
2020 Q3,Austria,ST-20,Subscription Service,216834,0.050283426
2020 Q3,Austria,ST-20,Tablet,714380,0.165663475
2020 Q3,Austria,ST-20,Wearable,549939,0.127529894
2020 Q3,Canada,ST-46,Accessories,538524,0.131879628
